date,vote yes,vote no,isPartial,chainlink,scalar,normalized_yes,normalized_no
2017-08-23 09:00:00,83,73,False,49,1,44483.29555004741,39123.86235124652
2017-08-23 10:00:00,83,48,False,0,1,49255.172798336884,28484.91920867675
2017-08-23 11:00:00,82,61,False,0,1,48661.73698148945,36199.58482769337
2017-08-23 12:00:00,77,40,False,1,1,45694.557897252285,23737.432673897292
2017-08-23 13:00:00,66,63,False,0,1,39166.76391193053,37386.45646138823
2017-08-23 14:00:00,41,64,False,49,1,21973.676115083665,34300.37247232572
2017-08-23 15:00:00,35,50,False,0,1,20770.25358966013,29671.790842371614
2017-08-23 16:00:00,58,46,False,0,1,34419.27737715108,27298.047574981887
2017-08-23 17:00:00,16,16,False,1,1,9494.973069558917,9494.973069558917
2017-08-23 18:00:00,63,48,False,0,1,37386.45646138823,28484.91920867675
2017-08-23 19:00:00,47,47,False,1,1,27891.48339182932,27891.48339182932
2017-08-23 20:00:00,41,69,False,49,1,21973.676115083665,36980.089071726165
2017-08-23 21:00:00,66,38,False,49,1,35372.2591120859,20365.846155443396
2017-08-23 22:00:00,76,47,False,1,1,45101.12208040486,27891.48339182932
2017-08-23 23:00:00,79,38,False,49,1,42339.52227052706,20365.846155443396
2017-08-24 00:00:00,55,26,False,0,1,32638.969926608777,15429.331238033239
2017-08-24 01:00:00,54,41,False,49,1,28940.939273524826,21973.676115083665
2017-08-24 02:00:00,52,32,False,0,1,30858.662476066478,18989.946139117834
2017-08-24 03:00:00,81,54,False,49,1,43411.40891028724,28940.939273524826
2017-08-24 04:00:00,63,43,False,49,1,33764.42915244563,23045.562754843842
2017-08-24 05:00:00,57,48,False,49,1,30548.769233165094,25725.27935424429
2017-08-24 06:00:00,48,53,False,0,1,28484.91920867675,31452.09829291391
2017-08-24 07:00:00,82,46,False,49,1,43947.35223016733,24653.39271448411
2017-08-24 08:00:00,87,81,False,49,1,46627.068829567776,43411.40891028724
2017-08-24 09:00:00,100,81,False,49,1,53594.33198800893,43411.40891028724
2017-08-24 10:00:00,85,97,False,49,1,45555.182189807594,51986.50202836867
2017-08-24 11:00:00,76,88,False,0,1,45101.12208040486,52222.35188257404
2017-08-24 12:00:00,81,99,False,49,1,43411.40891028724,53058.38866812884
2017-08-24 13:00:00,84,82,False,2,1,49848.60861518431,48661.73698148945
2017-08-24 14:00:00,70,97,False,1,1,41540.50717932026,57563.27423420093
2017-08-24 15:00:00,34,28,False,1,1,20176.817772812698,16616.202871728103
2017-08-24 16:00:00,100,56,False,0,1,59343.58168474323,33232.405743456206
2017-08-24 17:00:00,46,46,False,1,1,27298.047574981887,27298.047574981887
2017-08-24 18:00:00,0,92,False,2,1,0.0,54596.095149963774
2017-08-24 19:00:00,19,38,False,0,1,11275.280520101214,22550.56104020243
2017-08-24 20:00:00,51,93,False,0,1,30265.226659219046,55189.5309668112
2017-08-24 21:00:00,16,49,False,0,1,9494.973069558917,29078.355025524183
2017-08-24 22:00:00,39,53,False,2,1,23143.99685704986,31452.09829291391
2017-08-24 23:00:00,19,42,False,1,1,11275.280520101214,24924.304307592156
2017-08-25 00:00:00,34,43,False,0,1,20176.817772812698,25517.740124439588
2017-08-25 01:00:00,24,26,False,1,1,14242.459604338375,15429.331238033239
2017-08-25 02:00:00,28,30,False,1,1,16616.202871728103,17803.07450542297
2017-08-25 03:00:00,36,28,False,0,1,21363.68940650756,16616.202871728103
2017-08-25 04:00:00,17,37,False,1,1,10088.408886406349,21957.125223354997
2017-08-25 05:00:00,24,23,False,1,1,14242.459604338375,13649.023787490944
2017-08-25 06:00:00,33,32,False,1,1,19583.381955965266,18989.946139117834
2017-08-25 07:00:00,41,46,False,1,1,24330.868490744724,27298.047574981887
2017-08-25 08:00:00,41,63,False,1,1,24330.868490744724,37386.45646138823
2017-08-25 09:00:00,26,49,False,2,1,15429.331238033239,29078.355025524183
2017-08-25 10:00:00,39,56,False,1,1,23143.99685704986,33232.405743456206
2017-08-25 11:00:00,33,45,False,1,1,19583.381955965266,26704.61175813445
2017-08-25 12:00:00,39,53,False,0,1,23143.99685704986,31452.09829291391
2017-08-25 13:00:00,28,12,False,3,1,36106.774520257815,15474.33193725335
2017-08-25 14:00:00,15,14,False,3,1,19342.914921566688,18053.387260128908
2017-08-25 15:00:00,23,58,False,0,1,13649.023787490944,34419.27737715108
2017-08-25 16:00:00,9,19,False,2,1,5340.92235162689,11275.280520101214
2017-08-25 17:00:00,0,96,False,2,1,0.0,56969.8384173535
2017-08-25 18:00:00,16,16,False,0,1,9494.973069558917,9494.973069558917
2017-08-25 19:00:00,6,23,False,3,1,7737.165968626675,29659.136213068923
2017-08-25 20:00:00,46,57,False,1,1,27298.047574981887,33825.84156030364
2017-08-25 21:00:00,26,46,False,1,1,15429.331238033239,27298.047574981887
2017-08-25 22:00:00,31,27,False,2,1,18396.510322270402,16022.767054880673
2017-08-25 23:00:00,25,33,False,0,1,14835.895421185807,19583.381955965266
2017-08-26 00:00:00,10,16,False,3,1,12895.27661437779,20632.442583004467
2017-08-26 01:00:00,20,17,False,1,1,11868.716336948646,10088.408886406349
2017-08-26 02:00:00,19,31,False,2,1,11275.280520101214,18396.510322270402
2017-08-26 03:00:00,23,33,False,1,1,13649.023787490944,19583.381955965266
2017-08-26 04:00:00,30,29,False,1,1,17803.07450542297,17209.63868857554
2017-08-26 05:00:00,25,19,False,0,1,14835.895421185807,11275.280520101214
2017-08-26 06:00:00,22,31,False,0,1,13055.58797064351,18396.510322270402
2017-08-26 07:00:00,15,34,False,1,1,8901.537252711485,20176.817772812698
2017-08-26 08:00:00,46,30,False,0,1,27298.047574981887,17803.07450542297
2017-08-26 09:00:00,26,28,False,1,1,15429.331238033239,16616.202871728103
2017-08-26 10:00:00,7,16,False,3,1,9026.693630064454,20632.442583004467
2017-08-26 11:00:00,18,33,False,0,1,10681.84470325378,19583.381955965266
2017-08-26 12:00:00,23,29,False,2,1,13649.023787490944,17209.63868857554
2017-08-26 13:00:00,23,48,False,2,1,13649.023787490944,28484.91920867675
2017-08-26 14:00:00,19,38,False,0,1,11275.280520101214,22550.56104020243
2017-08-26 15:00:00,10,36,False,1,1,5934.358168474323,21363.68940650756
2017-08-26 16:00:00,25,57,False,0,1,14835.895421185807,33825.84156030364
2017-08-26 17:00:00,49,25,False,0,1,29078.355025524183,14835.895421185807
2017-08-26 18:00:00,0,0,False,3,1,0.0,0.0
2017-08-26 19:00:00,13,27,False,0,1,7714.6656190166195,16022.767054880673
2017-08-26 20:00:00,6,12,False,3,1,7737.165968626675,15474.33193725335
2017-08-26 21:00:00,16,14,False,4,1,20632.442583004467,18053.387260128908
2017-08-26 22:00:00,18,35,False,0,1,10681.84470325378,20770.25358966013
2017-08-26 23:00:00,29,24,False,2,1,17209.63868857554,14242.459604338375
2017-08-27 00:00:00,13,27,False,1,1,7714.6656190166195,16022.767054880673
2017-08-27 01:00:00,20,23,False,1,1,11868.716336948646,13649.023787490944
2017-08-27 02:00:00,15,18,False,2,1,8901.537252711485,10681.84470325378
2017-08-27 03:00:00,15,24,False,0,1,8901.537252711485,14242.459604338375
2017-08-27 04:00:00,6,3,False,3,1,7737.165968626675,3868.5829843133374
2017-08-27 05:00:00,4,8,False,4,1,5158.110645751117,10316.221291502234
2017-08-27 06:00:00,19,19,False,1,1,11275.280520101214,11275.280520101214
2017-08-27 07:00:00,9,11,False,4,1,11605.748952940012,14184.804275815572
2017-08-27 08:00:00,15,17,False,0,1,8901.537252711485,10088.408886406349
2017-08-27 09:00:00,19,18,False,1,1,11275.280520101214,10681.84470325378
2017-08-27 10:00:00,8,22,False,1,1,4747.486534779458,13055.58797064351
2017-08-27 11:00:00,9,11,False,4,1,11605.748952940012,14184.804275815572
2017-08-27 12:00:00,9,13,False,3,1,11605.748952940012,16763.859598691128
2017-08-27 13:00:00,10,12,False,4,1,12895.27661437779,15474.33193725335
2017-08-27 14:00:00,37,17,False,2,1,21957.125223354997,10088.408886406349
2017-08-27 15:00:00,10,17,False,4,1,12895.27661437779,21921.970244442244
2017-08-27 16:00:00,5,0,False,4,1,6447.638307188895,0.0
2017-08-27 17:00:00,0,8,False,3,1,0.0,10316.221291502234
2017-08-27 18:00:00,0,8,False,3,1,0.0,10316.221291502234
2017-08-27 19:00:00,0,22,False,2,1,0.0,13055.58797064351
2017-08-27 20:00:00,19,29,False,1,1,11275.280520101214,17209.63868857554
2017-08-27 21:00:00,7,6,False,3,1,9026.693630064454,7737.165968626675
2017-08-27 22:00:00,7,6,False,3,1,9026.693630064454,7737.165968626675
2017-08-27 23:00:00,4,7,False,4,1,5158.110645751117,9026.693630064454
2017-08-28 00:00:00,6,7,False,5,1,7737.165968626675,9026.693630064454
2017-08-28 01:00:00,10,7,False,5,1,12895.27661437779,9026.693630064454
2017-08-28 02:00:00,6,6,False,5,1,7737.165968626675,7737.165968626675
2017-08-28 03:00:00,15,15,False,1,1,8901.537252711485,8901.537252711485
2017-08-28 04:00:00,13,11,False,1,1,7714.6656190166195,6527.793985321755
2017-08-28 05:00:00,7,9,False,4,1,9026.693630064454,11605.748952940012
2017-08-28 06:00:00,5,6,False,3,1,6447.638307188895,7737.165968626675
2017-08-28 07:00:00,20,19,False,2,1,11868.716336948646,11275.280520101214
2017-08-28 08:00:00,11,4,False,4,1,14184.804275815572,5158.110645751117
2017-08-28 09:00:00,28,34,False,1,1,16616.202871728103,20176.817772812698
2017-08-28 10:00:00,4,7,False,3,1,5158.110645751117,9026.693630064454
2017-08-28 11:00:00,7,18,False,5,1,9026.693630064454,23211.497905880024
2017-08-28 12:00:00,18,20,False,3,1,23211.497905880024,25790.55322875558
2017-08-28 13:00:00,13,9,False,6,1,16763.859598691128,11605.748952940012
2017-08-28 14:00:00,9,11,False,4,1,11605.748952940012,14184.804275815572
2017-08-28 15:00:00,0,14,False,5,1,0.0,18053.387260128908
2017-08-28 16:00:00,17,12,False,5,1,21921.970244442244,15474.33193725335
2017-08-28 17:00:00,18,18,False,2,1,10681.84470325378,10681.84470325378
2017-08-28 18:00:00,8,16,False,6,1,10316.221291502234,20632.442583004467
2017-08-28 19:00:00,0,0,False,4,1,0.0,0.0
2017-08-28 20:00:00,10,8,False,5,1,12895.27661437779,10316.221291502234
2017-08-28 21:00:00,19,17,False,2,1,11275.280520101214,10088.408886406349
2017-08-28 22:00:00,8,5,False,4,1,10316.221291502234,6447.638307188895
2017-08-28 23:00:00,8,6,False,3,1,10316.221291502234,7737.165968626675
2017-08-29 00:00:00,6,7,False,5,1,7737.165968626675,9026.693630064454
2017-08-29 01:00:00,8,6,False,5,1,10316.221291502234,7737.165968626675
2017-08-29 02:00:00,9,6,False,4,1,11605.748952940012,7737.165968626675
2017-08-29 03:00:00,11,7,False,5,1,14184.804275815572,9026.693630064454
2017-08-29 04:00:00,8,7,False,5,1,10316.221291502234,9026.693630064454
2017-08-29 05:00:00,5,6,False,3,1,6447.638307188895,7737.165968626675
2017-08-29 06:00:00,16,17,False,2,1,9494.973069558917,10088.408886406349
2017-08-29 07:00:00,11,8,False,4,1,14184.804275815572,10316.221291502234
2017-08-29 08:00:00,7,12,False,6,1,9026.693630064454,15474.33193725335
2017-08-29 09:00:00,7,18,False,5,1,9026.693630064454,23211.497905880024
2017-08-29 10:00:00,12,21,False,5,1,15474.33193725335,27080.08089019336
2017-08-29 11:00:00,13,18,False,3,1,16763.859598691128,23211.497905880024
2017-08-29 12:00:00,17,24,False,6,1,21921.970244442244,30948.6638745067
2017-08-29 13:00:00,15,35,False,7,1,19342.914921566688,45133.46815032227
2017-08-29 14:00:00,11,19,False,7,1,14184.804275815572,24501.025567317804
2017-08-29 15:00:00,10,20,False,6,1,12895.27661437779,25790.55322875558
2017-08-29 16:00:00,10,31,False,4,1,12895.27661437779,39975.35750457115
2017-08-29 17:00:00,7,0,False,3,1,9026.693630064454,0.0
2017-08-29 18:00:00,15,8,False,5,1,19342.914921566688,10316.221291502234
2017-08-29 19:00:00,14,55,False,6,1,18053.387260128908,70924.02137907785
2017-08-29 20:00:00,18,78,False,5,1,23211.497905880024,100583.15759214677
2017-08-29 21:00:00,22,100,False,4,1,28369.608551631143,128952.76614377792
2017-08-29 22:00:00,17,87,False,3,1,21921.970244442244,112188.9065450868
2017-08-29 23:00:00,18,54,False,4,1,23211.497905880024,69634.49371764007
2017-08-30 00:00:00,8,38,False,6,1,10316.221291502234,49002.05113463561
2017-08-30 01:00:00,12,47,False,6,1,15474.33193725335,60607.80008757562
2017-08-30 02:00:00,14,53,False,6,1,18053.387260128908,68344.96605620229
2017-08-30 03:00:00,13,57,False,3,1,16763.859598691128,73503.07670195341
2017-08-30 04:00:00,12,40,False,3,1,15474.33193725335,51581.10645751116
2017-08-30 05:00:00,9,39,False,4,1,11605.748952940012,50291.57879607339
2017-08-30 06:00:00,10,35,False,3,1,12895.27661437779,45133.46815032227
2017-08-30 07:00:00,10,54,False,3,1,12895.27661437779,69634.49371764007
2017-08-30 08:00:00,8,60,False,3,1,10316.221291502234,77371.65968626675
2017-08-30 09:00:00,20,76,False,5,1,25790.55322875558,98004.10226927121
2017-08-30 10:00:00,11,75,False,3,1,14184.804275815572,96714.57460783343
2017-08-30 11:00:00,16,87,False,7,1,20632.442583004467,112188.9065450868
2017-08-30 12:00:00,24,90,False,4,1,30948.6638745067,116057.48952940012
2017-08-30 13:00:00,13,97,False,8,1,15063.236445750661,112394.91809521649
2017-08-30 14:00:00,13,72,False,7,1,16763.859598691128,92845.9916235201
2017-08-30 15:00:00,23,50,False,6,1,29659.136213068923,64476.38307188896
2017-08-30 16:00:00,48,37,False,7,1,61897.3277490134,47712.52347319783
2017-08-30 17:00:00,15,30,False,6,1,19342.914921566688,38685.829843133375
2017-08-30 18:00:00,30,30,False,6,1,38685.829843133375,38685.829843133375
2017-08-30 19:00:00,14,23,False,4,1,18053.387260128908,29659.136213068923
2017-08-30 20:00:00,16,57,False,4,1,20632.442583004467,73503.07670195341
2017-08-30 21:00:00,29,49,False,4,1,37396.302181695595,63186.85541045118
2017-08-30 22:00:00,20,50,False,8,1,23174.209916539483,57935.524791348704
2017-08-30 23:00:00,22,38,False,8,1,25491.63090819343,44030.99884142502
2017-08-31 00:00:00,17,30,False,6,1,21921.970244442244,38685.829843133375
2017-08-31 01:00:00,11,27,False,4,1,14184.804275815572,34817.246858820035
2017-08-31 02:00:00,15,27,False,4,1,19342.914921566688,34817.246858820035
2017-08-31 03:00:00,11,22,False,5,1,14184.804275815572,28369.608551631143
2017-08-31 04:00:00,11,25,False,7,1,14184.804275815572,32238.19153594448
2017-08-31 05:00:00,12,32,False,8,1,13904.525949923687,37078.73586646317
2017-08-31 06:00:00,9,27,False,6,1,11605.748952940012,34817.246858820035
2017-08-31 07:00:00,16,26,False,7,1,20632.442583004467,33527.719197382256
2017-08-31 08:00:00,11,37,False,7,1,14184.804275815572,47712.52347319783
2017-08-31 09:00:00,16,34,False,7,1,20632.442583004467,43843.94048888449
2017-08-31 10:00:00,18,36,False,5,1,23211.497905880024,46422.99581176005
2017-08-31 11:00:00,17,46,False,4,1,21921.970244442244,59318.272426137846
2017-08-31 12:00:00,14,38,False,7,1,18053.387260128908,49002.05113463561
2017-08-31 13:00:00,20,46,False,7,1,25790.55322875558,59318.272426137846
2017-08-31 14:00:00,18,27,False,5,1,23211.497905880024,34817.246858820035
2017-08-31 15:00:00,34,55,False,9,1,20341.585171395738,32905.50542431664
2017-08-31 16:00:00,6,23,False,8,1,6952.262974961844,26650.341404020404
2017-08-31 17:00:00,7,43,False,7,1,9026.693630064454,55449.6894418245
2017-08-31 18:00:00,15,76,False,9,1,8974.228752086356,45469.42567723754
2017-08-31 19:00:00,46,28,False,9,1,27520.968173064826,16751.893670561196
2017-08-31 20:00:00,26,24,False,7,1,33527.719197382256,30948.6638745067
2017-08-31 21:00:00,10,26,False,6,1,12895.27661437779,33527.719197382256
2017-08-31 22:00:00,12,29,False,7,1,15474.33193725335,37396.302181695595
2017-08-31 23:00:00,13,19,False,7,1,16763.859598691128,24501.025567317804
2017-09-01 00:00:00,15,18,False,8,1,17380.65743740461,20856.78892488553
2017-09-01 01:00:00,10,18,False,7,1,12895.27661437779,23211.497905880024
2017-09-01 02:00:00,19,23,False,7,1,24501.025567317804,29659.136213068923
2017-09-01 03:00:00,7,15,False,8,1,8110.973470788818,17380.65743740461
2017-09-01 04:00:00,19,44,False,9,1,11367.356419309384,26324.404339453307
2017-09-01 05:00:00,14,23,False,8,1,16221.946941577637,26650.341404020404
2017-09-01 06:00:00,23,36,False,9,1,13760.484086532413,21538.149005007253
2017-09-01 07:00:00,10,26,False,6,1,12895.27661437779,33527.719197382256
2017-09-01 08:00:00,16,19,False,8,1,18539.367933231584,22015.49942071251
2017-09-01 09:00:00,18,63,False,9,1,10769.074502503627,37691.76075876269
2017-09-01 10:00:00,14,30,False,5,1,18053.387260128908,38685.829843133375
2017-09-01 11:00:00,15,30,False,8,1,17380.65743740461,34761.31487480922
2017-09-01 12:00:00,11,23,False,6,1,14184.804275815572,29659.136213068923
2017-09-01 13:00:00,43,56,False,9,1,25726.122422647553,33503.78734112239
2017-09-01 14:00:00,10,28,False,6,1,12895.27661437779,36106.774520257815
2017-09-01 15:00:00,51,76,False,10,1,28530.05802481039,42515.38058599196
2017-09-01 16:00:00,46,18,False,9,1,27520.968173064826,10769.074502503627
2017-09-01 17:00:00,39,39,False,9,1,23332.994755424526,23332.994755424526
2017-09-01 18:00:00,16,94,False,9,1,9572.510668892113,56238.50017974116
2017-09-01 19:00:00,12,42,False,8,1,13904.525949923687,48665.840824732906
2017-09-01 20:00:00,35,69,False,10,1,19579.45158565419,38599.490268861126
2017-09-01 21:00:00,27,62,False,10,1,15104.148366076091,34683.599951730284
2017-09-01 22:00:00,21,45,False,8,1,24332.920412366453,52141.97231221383
2017-09-01 23:00:00,29,64,False,9,1,17350.175587366957,38290.04267556845
2017-09-02 00:00:00,6,20,False,6,1,7737.165968626675,25790.55322875558
2017-09-02 01:00:00,27,40,False,10,1,15104.148366076091,22376.516097890504
2017-09-02 02:00:00,23,43,False,10,1,12866.49675628704,24054.754805232293
2017-09-02 03:00:00,11,25,False,7,1,14184.804275815572,32238.19153594448
2017-09-02 04:00:00,7,23,False,7,1,9026.693630064454,29659.136213068923
2017-09-02 05:00:00,10,27,False,6,1,12895.27661437779,34817.246858820035
2017-09-02 06:00:00,21,48,False,10,1,11747.670951392514,26851.819317468606
2017-09-02 07:00:00,12,29,False,8,1,13904.525949923687,33602.60437898225
2017-09-02 08:00:00,29,54,False,9,1,17350.175587366957,32307.22350751088
2017-09-02 09:00:00,21,65,False,9,1,12563.920252920898,38888.324592374214
2017-09-02 10:00:00,17,28,False,8,1,19698.078429058558,32443.893883155273
2017-09-02 11:00:00,11,23,False,6,1,14184.804275815572,29659.136213068923
2017-09-02 12:00:00,15,42,False,8,1,17380.65743740461,48665.840824732906
2017-09-02 13:00:00,13,28,False,7,1,16763.859598691128,36106.774520257815
2017-09-02 14:00:00,15,22,False,8,1,17380.65743740461,25491.63090819343
2017-09-02 15:00:00,13,21,False,8,1,15063.236445750661,24332.920412366453
2017-09-02 16:00:00,0,34,False,8,1,0.0,39396.156858117116
2017-09-02 17:00:00,0,11,False,7,1,0.0,14184.804275815572
2017-09-02 18:00:00,0,0,False,10,1,0.0,0.0
2017-09-02 19:00:00,7,0,False,8,1,8110.973470788818,0.0
2017-09-02 20:00:00,19,58,False,10,1,10628.84514649799,32445.94834194123
2017-09-02 21:00:00,21,57,False,9,1,12563.920252920898,34102.06925792815
2017-09-02 22:00:00,14,24,False,7,1,18053.387260128908,30948.6638745067
2017-09-02 23:00:00,12,18,False,8,1,13904.525949923687,20856.78892488553
2017-09-03 00:00:00,14,35,False,9,1,8375.946835280598,20939.867088201496
2017-09-03 01:00:00,13,40,False,9,1,7777.664918474841,23931.27667223028
2017-09-03 02:00:00,6,19,False,7,1,7737.165968626675,24501.025567317804
2017-09-03 03:00:00,9,18,False,7,1,11605.748952940012,23211.497905880024
2017-09-03 04:00:00,8,18,False,8,1,9269.683966615792,20856.78892488553
2017-09-03 05:00:00,32,37,False,10,1,17901.212878312403,20698.277390548716
2017-09-03 06:00:00,19,24,False,9,1,11367.356419309384,14358.76600333817
2017-09-03 07:00:00,9,14,False,8,1,10428.394462442766,16221.946941577637
2017-09-03 08:00:00,29,39,False,9,1,17350.175587366957,23332.994755424526
2017-09-03 09:00:00,14,19,False,8,1,16221.946941577637,22015.49942071251
2017-09-03 10:00:00,12,21,True,7,1,15474.33193725335,27080.08089019336
